year,region,npg,birth_rate,death_rate,migratory_growth,population
2017,Republic of Crimea,-3.5,10.9,14.4,4.326,757621.0
2017,Kurgan Oblast,-4.1,11.1,15.2,-6.017,43937.0
2017,Kursk Oblast,-5.9,9.6,15.5,-0.883,3247713.0
2017,Leningrad Oblast,-5.0,8.3,13.3,17.116999999999997,612522.0
2017,Lipetsk Oblast,-4.7,10.0,14.7,-0.5599999999999999,2779555.0
2017,Magadan Oblast,-0.5,10.9,11.4,-9.653,1972682.0
2017,Mari El Republic,-0.5,11.9,12.4,-2.9219999999999997,1989589.0
2017,Republic of Mordovia,-5.0,8.5,13.5,0.648,754816.0
2017,Moscow,1.1,10.7,9.6,8.922,1341526.0
2017,Moscow Oblast,-0.4,11.9,12.3,11.134,2632097.0
2017,Murmansk Oblast,-0.8,10.3,11.1,-4.636,1923116.0
2017,Nenets Autonomous Okrug,6.6,15.2,8.6,-5.254,642164.0
2017,Nizhny Novgorod Oblast,-4.2,10.5,14.7,0.184,217007.0
2017,Novgorod Oblast,-6.8,10.3,17.1,-3.07,850554.0
2017,Novosibirsk Oblast,-0.5,12.4,12.9,3.8340000000000005,318550.0
2017,Omsk Oblast,-1.4,11.5,12.9,-5.011,4231355.0
2017,Orenburg Oblast,-1.7,11.6,13.3,-4.274,1126739.0
2017,Oryol Oblast,-6.3,9.5,15.8,-3.789,3203679.0
2017,Penza Oblast,-5.2,8.9,14.1,-2.2030000000000003,5281579.0
2017,Perm Krai,-1.2,12.1,13.3,-2.294,2479260.0
2017,Primorsky Krai,-2.4,10.9,13.3,-2.915,487344.0
2017,Pskov Oblast,-7.9,9.5,17.4,-0.857,4329341.0
2017,Altai Republic,6.1,15.8,9.7,-1.292,428753.0
2017,Komi Republic,-0.3,11.5,11.8,-11.198,703262.0
2017,Tuva Republic,13.2,21.9,8.7,-3.2950000000000004,953201.0
2017,Rostov Oblast,-3.1,10.3,13.4,0.45099999999999996,2804383.0
2017,Ryazan Oblast,-5.5,9.8,15.3,0.805,1040327.0
2017,Samara Oblast,-2.9,10.8,13.7,-0.275,3885253.0
2017,Saint Petersburg,1.1,12.5,11.4,12.14,1296799.0
2017,Saratov Oblast,-4.1,9.5,13.6,-2.493,1078891.0
2017,Sakhalin Oblast,1.0,13.0,12.0,4.8549999999999995,1499417.0
2017,Sverdlovsk Oblast,-1.0,12.3,13.3,0.049,1477903.0
2017,Sevastopol,-1.9,11.2,13.1,20.182,1516826.0
2017,Republic of North Ossetia-Alania,2.5,12.8,10.3,-4.656000000000001,1252887.0
2017,Smolensk Oblast,-6.4,9.1,15.5,2.368,1333294.0
2017,Stavropol Krai,0.3,11.5,11.2,-1.599,537668.0
2017,Tambov Oblast,-6.5,8.6,15.1,0.018,1646078.0
2017,Republic of Tatarstan,1.1,12.4,11.3,1.232,3502323.0
2017,Tver Oblast,-7.0,9.9,16.9,-3.029,1414865.0
2017,Tomsk Oblast,0.5,11.9,11.4,-1.052,1235863.0
2017,Tula Oblast,-7.6,8.9,16.5,2.537,49822.0
2017,Tyumen Oblast,3.5,14.3,10.8,10.473,962835.0
2017,Udmurt Republic,-0.2,11.8,12.0,-2.326,536049.0
2017,Ulyanovsk Oblast,-3.9,10.1,14.0,-1.06,1270736.0
2017,Khabarovsk Krai,-1.0,12.0,13.0,-2.773,
2017,Republic of Khakassia,-0.2,12.4,12.6,-0.125,
2017,Khanty–Mansi Autonomous Okrug – Yugra,7.9,14.1,6.2,-2.464,
2017,Chelyabinsk Oblast,-1.5,11.5,13.0,-1.098,
2017,Chechen Republic,17.4,22.0,4.6,-1.9280000000000002,
2017,Chuvash Republic,-1.3,11.3,12.6,-2.519,
2017,Chukotka Autonomous Okrug,3.7,13.1,9.4,-13.23,
2017,Sakha (Yakutia) Republic,6.4,14.5,8.1,-4.825,
2017,Yamalo-Nenets Autonomous Okrug,9.1,14.0,4.9,-4.5,
2017,Yaroslavl Oblast,-4.7,10.5,15.2,0.714,
